URL,roast_lv_adj,Agtron_whole,Agtron_ground,Aroma,Acidity_combined,Body,Flavor,Aftertaste
https://www.coffeereview.com/review/el-salvador-loma-la-gloria-black-honey/,2.0,52.0,74.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-loma-la-gloria-natural/,2.0,56.0,78.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-loma-la-gloria-unicorn-natural/,1.0,64.0,88.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-los-cipreses/,2.0,58.0,74.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-los-inmortales/,3.0,49.0,54.0,7.0,7.0,8.0,8.0,9.0
https://www.coffeereview.com/review/el-salvador-los-pirineos-natural-red-bourbon/,1.0,67.0,75.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-los-planes-cup-of-excellence-2006/,3.0,50.0,62.0,8.0,8.0,8.0,8.0,9.0
https://www.coffeereview.com/review/el-salvador-los-planes-pacamara/,2.0,58.0,71.0,9.0,10.0,9.0,9.0,10.0
https://www.coffeereview.com/review/el-salvador-los-planes-peaberry-de-la-lagunita/,2.0,50.0,81.0,8.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-malacara-b-farm/,2.0,57.0,77.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-malacara-b-orange/,2.0,56.0,73.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-malacara-b/,2.0,59.0,78.0,8.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-malacara-pulped-natural/,3.0,47.0,61.0,7.0,8.0,7.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-monte-verde-2/,1.0,62.0,84.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-monte-verde/,2.0,60.0,76.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-montecarlos-peaberry/,3.0,53.0,64.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-montenegro/,2.0,57.0,76.0,8.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-natural-santa-rita/,2.0,55.0,85.0,8.0,8.0,8.0,8.0,7.0
https://www.coffeereview.com/review/el-salvador-nombre-de-dios/,2.0,53.0,73.0,8.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-ojo-de-agua-carlos-poa/,1.0,63.0,85.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-2/,3.0,47.0,55.0,8.0,7.0,7.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-3/,2.0,55.0,75.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-4/,3.0,50.0,67.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-5/,2.0,54.0,72.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-finca-los-alpes-mundani/,2.0,63.0,72.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-finca-los-alpes-the-bank/,2.0,58.0,78.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-pacamara-finca-los-alpes-tierra-fertil/,2.0,56.0,69.0,9.0,9.0,8.0,10.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-honey/,3.0,50.0,66.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/el-salvador-pacamara-las-delicias/,3.0,53.0,68.0,8.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-los-planes/,3.0,49.0,60.0,9.0,9.0,8.0,10.0,9.0
https://www.coffeereview.com/review/el-salvador-pacamara-tierra-fertil-los-alpes-reserva-2/,1.0,67.0,90.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pacamara-tierra-fertil-los-alpes-reserva/,1.0,75.0,97.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-pepinal-bourbon/,1.0,64.0,96.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-san-alonso/,3.0,49.0,57.0,8.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-san-isidro-2/,4.0,46.0,55.0,7.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-san-isidro-special-reserve/,3.0,47.0,56.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-san-isidro/,4.0,41.0,58.0,7.0,7.0,8.0,8.0,10.0
https://www.coffeereview.com/review/el-salvador-santa-ana/,3.0,54.0,61.0,8.0,7.0,8.0,8.0,9.0
https://www.coffeereview.com/review/el-salvador-santa-barbara-estate-organic/,4.0,45.0,56.0,8.0,7.0,8.0,8.0,7.0
https://www.coffeereview.com/review/el-salvador-santa-elena-honey-pacamara/,2.0,55.0,68.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-santa-elena-pacamara/,2.0,54.0,70.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-marta-honey/,2.0,55.0,79.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-santa-rita-bourbon-natural/,2.0,52.0,70.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-rita-peaberry/,2.0,53.0,75.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-rita/,2.0,56.0,80.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-salvador-santa-sofia-2/,3.0,48.0,60.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-sofia-3/,3.0,51.0,59.0,8.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-sofia-espresso/,4.0,48.0,53.0,9.0,8.0,9.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-sofia-peaberry/,2.0,50.0,73.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-santa-sofia/,3.0,48.0,55.0,8.0,9.0,8.0,10.0,9.0
https://www.coffeereview.com/review/el-salvador-shg-honey-bourbon/,3.0,49.0,63.0,9.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-siberia/,3.0,48.0,62.0,9.0,8.0,7.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-tablon-cumbrita-finca-matalapa/,1.0,72.0,99.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-trifinio-blend-medium-roast/,2.0,52.0,70.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-unicorn-2/,2.0,56.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-unicorn-3/,2.0,58.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-unicorn/,2.0,59.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-salvador-yellow-bourbon-amarillo-borbollon/,1.0,65.0,81.0,8.0,8.0,7.0,8.0,8.0
https://www.coffeereview.com/review/el-salvador-yellow-bourbon-finca-los-alpes-el-amarillo/,2.0,58.0,74.0,8.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-sitio-ecuador/,2.0,52.0,80.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/el-socorro-maracaturra-2/,2.0,60.0,74.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/el-socorro-maracaturra/,1.0,65.0,83.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-socorro-pacamara-guatemala/,2.0,60.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-tontolo-manguito-honduras/,1.0,65.0,88.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-triunfo-mexico-2/,2.0,58.0,76.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-triunfo-mexico/,2.0,56.0,78.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/el-vergel-guatemala/,2.0,61.0,75.0,10.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/el-vergel-rojo-fruit-infused/,1.0,74.0,94.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/elevasio-single-serve-capsule/,6.0,0.0,58.0,8.0,7.0,8.0,8.0,7.0
https://www.coffeereview.com/review/elida-estate-asd-natural-catuai-15/,2.0,57.0,75.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/elida-estate-dragonfly-catuai-lot-13/,2.0,55.0,71.0,10.0,9.0,9.0,9.0,7.0
https://www.coffeereview.com/review/elida-estate-geisha-green-tip-natural/,2.0,54.0,78.0,10.0,10.0,9.0,10.0,9.0
https://www.coffeereview.com/review/elida-estate-geisha-natural-dragonfly-reserve/,2.0,54.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/elida-estate-natural-typica-catuai/,2.0,58.0,77.0,9.0,8.0,9.0,10.0,7.0
https://www.coffeereview.com/review/elida-estate-panama/,2.0,57.0,74.0,10.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/elida-natural-asd-panama/,2.0,58.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/elida-natural-dragonfly-lot-2/,2.0,54.0,70.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/elida-natural-dragonfly-lot/,2.0,55.0,75.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/elida-natural-lot-12-panama/,2.0,57.0,83.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/emilse-luna-colombian-huila/,1.0,67.0,81.0,9.0,7.0,9.0,9.0,8.0
https://www.coffeereview.com/review/emilse-luna-colombia/,1.0,63.0,80.0,9.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/empress-kenya/,2.0,58.0,74.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/encounter-of-summer/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/encounter-passionfruit-orchard/,1.0,64.0,88.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ernestos-espresso/,4.0,44.0,52.0,8.0,7.0,8.0,8.0,7.0
https://www.coffeereview.com/review/esmeralda-especial-best-of-panama/,3.0,44.0,58.0,9.0,8.0,8.0,10.0,9.0
https://www.coffeereview.com/review/esmeralda-especial-panama/,3.0,51.0,66.0,8.0,8.0,8.0,9.0,10.0
https://www.coffeereview.com/review/esmeralda-estate-porton-geisha-natural/,2.0,56.0,84.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/esmeralda-leon-natural-geisha-2/,1.0,71.0,89.0,10.0,9.0,9.0,10.0,8.0
https://www.coffeereview.com/review/esmeralda-leon-natural-geisha/,2.0,55.0,75.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/esmeralda-leon-panama-geisha-auction-lot/,2.0,52.0,73.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/esmeralda-noria-natural/,2.0,58.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/esmeralda-special-auction-washed-geisha/,2.0,54.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/esmeralda-special-panama/,3.0,47.0,57.0,10.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/esperanza-bourbon/,2.0,59.0,76.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/esperanza-villa-sarchi-2/,2.0,58.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/esperanza-villa-sarchi/,1.0,66.0,84.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/espresso-blend-11/,6.0,21.0,28.0,6.0,6.0,8.0,6.0,6.0
https://www.coffeereview.com/review/espresso-havana-reserve/,4.0,42.0,50.0,8.0,7.0,8.0,9.0,8.0
https://www.coffeereview.com/review/espresso-monkey-decaf/,4.0,35.0,58.0,8.0,7.0,7.0,7.0,7.0
https://www.coffeereview.com/review/espresso-nuevo/,3.0,47.0,58.0,9.0,8.0,8.0,7.0,8.0
https://www.coffeereview.com/review/espresso-organico-2/,3.0,48.0,63.0,8.0,8.0,8.0,7.0,8.0
https://www.coffeereview.com/review/espresso-roast-3/,6.0,33.0,33.0,8.0,7.0,7.0,7.0,8.0
https://www.coffeereview.com/review/espresso-rufous/,4.0,38.0,47.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/est-drip-blend/,1.0,57.0,91.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/estate-blend/,2.0,59.0,82.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/estate-carbonic-maceration/,2.0,58.0,71.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/estate-finca-la-lina/,2.0,52.0,70.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/estate-grown-kona-medium-roast/,3.0,47.0,58.0,8.0,8.0,8.0,8.0,7.0
https://www.coffeereview.com/review/estate-grown-mamo/,3.0,52.0,68.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/estate-java/,3.0,45.0,58.0,9.0,8.0,7.0,8.0,7.0
https://www.coffeereview.com/review/estate-medium-roast/,2.0,61.0,77.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/estate-of-kenya/,4.0,41.0,49.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/esteli-nicaragua/,2.0,60.0,79.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-2022-coe-3-washed-temam-74110/,1.0,62.0,86.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-2022-coe25-natural-tadesse-74112/,1.0,65.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-2/,2.0,53.0,69.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-3/,2.0,56.0,82.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-4/,2.0,56.0,70.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-5/,2.0,57.0,72.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-adado-coop/,3.0,54.0,59.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-adado-natural/,2.0,55.0,69.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-adado-sulula-natural/,2.0,58.0,68.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-adado-sulula/,2.0,59.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-adame-garbota/,2.0,58.0,78.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ademe-bedane-full-flavor-roast/,2.0,58.0,75.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-agakiso/,1.0,57.0,85.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-agaro-duromina-2/,2.0,59.0,79.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-agaro-duromina/,2.0,58.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-agaro-gera-duromina-14/,2.0,59.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-aleta-wondo-natural/,2.0,60.0,80.0,8.0,7.0,7.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-aleta-wondo/,3.0,50.0,56.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-alo-chilaka-natural/,1.0,66.0,88.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-amaro-dernaye/,2.0,55.0,67.0,8.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-2/,2.0,58.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-3/,3.0,50.0,61.0,9.0,8.0,9.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-4/,1.0,59.0,83.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-5/,3.0,47.0,68.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-dry-process/,2.0,60.0,81.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-natural-2/,2.0,58.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-natural-3/,2.0,52.0,74.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-natural/,3.0,49.0,68.0,9.0,8.0,7.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo-organic/,3.0,50.0,65.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-gayo/,3.0,50.0,64.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amaro-natural/,4.0,40.0,56.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-amhara-natural/,2.0,54.0,74.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-anaerobic-natural/,2.0,59.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-anaerobic-shantawene/,2.0,58.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-anaerobic-washed-wild-rose/,1.0,66.0,89.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-anaerobic-worka-sakaro/,1.0,66.0,92.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-anaerobic/,2.0,56.0,74.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-anasora-extended-natural-special-lot/,2.0,60.0,76.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-aramo-natural/,1.0,64.0,89.0,8.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-arbegona-natural-74158/,1.0,64.0,80.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-arbegona-yaye-washed/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-ardi-2/,2.0,56.0,72.0,10.0,7.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ardi-3/,1.0,68.0,96.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ardi-4/,3.0,51.0,64.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-ardi-5/,3.0,50.0,66.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-ardi-yeast-natural-2/,1.0,61.0,83.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ardi-yeast-natural/,1.0,64.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ardi/,2.0,60.0,73.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-aricha-seven/,3.0,53.0,66.0,9.0,7.0,8.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-aricha/,1.0,62.0,88.0,9.0,9.0,8.0,10.0,8.0
https://www.coffeereview.com/review/ethiopia-asikana-natural/,1.0,60.0,82.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-awassa-2/,2.0,56.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-awassa-3/,2.0,56.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-awassa-special/,1.0,57.0,85.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-awassa/,2.0,62.0,79.0,9.0,7.0,8.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-ayele-dula/,2.0,54.0,73.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-ayla-bombe/,2.0,61.0,78.0,10.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-banko-dhadhato-washed/,1.0,62.0,82.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-dhadhato/,2.0,58.0,80.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-2/,2.0,60.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-3/,2.0,57.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-4/,1.0,62.0,80.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-5/,1.0,64.0,82.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-6/,1.0,62.0,84.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-daniel-mijane/,2.0,58.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-natural-2/,1.0,60.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-natural-g1/,1.0,58.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-natural/,1.0,60.0,88.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti/,1.0,65.0,93.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-natural/,2.0,58.0,75.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-banko-washed/,1.0,62.0,84.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-baraka-buna/,4.0,39.0,46.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-basha-bekele/,1.0,62.0,86.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-bedessa/,2.0,60.0,76.0,9.0,9.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-bedhatu-natural/,2.0,54.0,72.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bedhatu-washed/,2.0,58.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bekele-heto-natural/,1.0,64.0,82.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-belayneh-bariso-natural/,2.0,58.0,76.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-beloya-nine/,2.0,53.0,75.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-beloya-selection-one/,1.0,63.0,87.0,9.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-g1-natural/,1.0,65.0,81.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station-dark-roast/,4.0,45.0,52.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station/,1.0,64.0,83.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-special-winey/,1.0,64.0,82.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-gesha-special-natural-lot-03/,1.0,64.0,81.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-bench-maji-gesha-village-dimma-illubabor-forest-a6-natural/,1.0,64.0,82.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-bench-maji-gesha-village-oma-geisha-1931-lot-55-natural/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-gesha-winey-natural-g1/,2.0,60.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-gori-gesha-oro-yeast-natural-g1/,2.0,55.0,79.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-geisha-anaerobic-natural/,1.0,64.0,88.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-geisha/,1.0,66.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-station-geisha-washed-2/,1.0,71.0,92.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-station-geisha-washed-3/,1.0,64.0,84.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-station-geisha-washed/,1.0,64.0,93.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-station-geisha/,2.0,62.0,75.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bench-maji-natural-gesha/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bensa-asefa-qonqana/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bensa-bombe/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bensa-segra-natural/,2.0,53.0,85.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-benti-nenka-dry-process/,2.0,56.0,73.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bergwu-maker-series-yirgacheffe-wuri-g1-lot-mw21-02/,2.0,62.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bergwu-sp-series-wuri-red-cherries-19-exp02/,3.0,50.0,66.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-bidimoo-chelelektu-natural/,1.0,62.0,80.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-biftu-gudina-jimma/,2.0,61.0,80.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-biloya-organic/,2.0,55.0,75.0,9.0,9.0,8.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-biloya-special/,2.0,57.0,78.0,9.0,8.0,9.0,9.0,8.0
